alert_id,alert_type,location,station_id,district,latitude,longitude,forecast_horizon,risk_score,risk_tier,alert_severity,susceptibility,rainfall_trigger_index,forecast_rainfall_mm,timestamp,status,risk_mode,disclaimer
ALT-GRID-03078,REGIONAL_GRID_CELL,"Cell COARSE_C08849 (27.224N, 88.584E)",COARSE_C08849,East Sikkim,27.224,88.584,+48h,0.6678,High,HIGH,0.9779,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03079,REGIONAL_GRID_CELL,"Cell COARSE_C08850 (27.224N, 88.585E)",COARSE_C08850,East Sikkim,27.224,88.585,+48h,0.6478,High,HIGH,0.9429,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03080,REGIONAL_GRID_CELL,"Cell COARSE_C08851 (27.224N, 88.586E)",COARSE_C08851,East Sikkim,27.224,88.586,+48h,0.6287,High,HIGH,0.9095,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03081,REGIONAL_GRID_CELL,"Cell COARSE_C08865 (27.224N, 88.600E)",COARSE_C08865,East Sikkim,27.224,88.6,+48h,0.6096,High,HIGH,0.8761,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03082,REGIONAL_GRID_CELL,"Cell COARSE_C08869 (27.224N, 88.604E)",COARSE_C08869,East Sikkim,27.224,88.604,+48h,0.6048,High,HIGH,0.8809,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03083,REGIONAL_GRID_CELL,"Cell COARSE_C08870 (27.224N, 88.605E)",COARSE_C08870,East Sikkim,27.224,88.605,+48h,0.6196,High,HIGH,0.9069,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03084,REGIONAL_GRID_CELL,"Cell COARSE_C08899 (27.224N, 88.634E)",COARSE_C08899,East Sikkim,27.224,88.634,+48h,0.6503,High,HIGH,0.9609,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03085,REGIONAL_GRID_CELL,"Cell COARSE_C08900 (27.224N, 88.635E)",COARSE_C08900,East Sikkim,27.224,88.635,+48h,0.6389,High,HIGH,0.9408,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03086,REGIONAL_GRID_CELL,"Cell COARSE_C08901 (27.224N, 88.636E)",COARSE_C08901,East Sikkim,27.224,88.636,+48h,0.6415,High,HIGH,0.9454,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03087,REGIONAL_GRID_CELL,"Cell COARSE_C08910 (27.224N, 88.645E)",COARSE_C08910,East Sikkim,27.224,88.645,+48h,0.6487,High,HIGH,0.9581,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03088,REGIONAL_GRID_CELL,"Cell COARSE_C09049 (27.225N, 88.583E)",COARSE_C09049,East Sikkim,27.225,88.583,+48h,0.6484,High,HIGH,0.944,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03089,REGIONAL_GRID_CELL,"Cell COARSE_C09050 (27.225N, 88.584E)",COARSE_C09050,East Sikkim,27.225,88.584,+48h,0.6603,High,HIGH,0.9647,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03090,REGIONAL_GRID_CELL,"Cell COARSE_C09051 (27.225N, 88.585E)",COARSE_C09051,East Sikkim,27.225,88.585,+48h,0.6558,High,HIGH,0.9568,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03091,REGIONAL_GRID_CELL,"Cell COARSE_C09052 (27.225N, 88.586E)",COARSE_C09052,East Sikkim,27.225,88.586,+48h,0.6778,High,HIGH,0.9954,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03092,REGIONAL_GRID_CELL,"Cell COARSE_C09053 (27.225N, 88.587E)",COARSE_C09053,East Sikkim,27.225,88.587,+48h,0.6352,High,HIGH,0.9209,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03093,REGIONAL_GRID_CELL,"Cell COARSE_C09092 (27.225N, 88.626E)",COARSE_C09092,East Sikkim,27.225,88.626,+48h,0.6252,High,HIGH,0.9167,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03094,REGIONAL_GRID_CELL,"Cell COARSE_C09095 (27.225N, 88.629E)",COARSE_C09095,East Sikkim,27.225,88.629,+48h,0.6695,High,HIGH,0.9946,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03095,REGIONAL_GRID_CELL,"Cell COARSE_C09096 (27.225N, 88.630E)",COARSE_C09096,East Sikkim,27.225,88.63,+48h,0.6701,High,HIGH,0.9957,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03096,REGIONAL_GRID_CELL,"Cell COARSE_C09101 (27.225N, 88.635E)",COARSE_C09101,East Sikkim,27.225,88.635,+48h,0.638,High,HIGH,0.9393,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03097,REGIONAL_GRID_CELL,"Cell COARSE_C09102 (27.225N, 88.636E)",COARSE_C09102,East Sikkim,27.225,88.636,+48h,0.6471,High,HIGH,0.9553,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03098,REGIONAL_GRID_CELL,"Cell COARSE_C09111 (27.225N, 88.645E)",COARSE_C09111,East Sikkim,27.225,88.645,+48h,0.6483,High,HIGH,0.9573,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03099,REGIONAL_GRID_CELL,"Cell COARSE_C09113 (27.225N, 88.647E)",COARSE_C09113,East Sikkim,27.225,88.647,+48h,0.6478,High,HIGH,0.9565,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03100,REGIONAL_GRID_CELL,"Cell COARSE_C09115 (27.225N, 88.649E)",COARSE_C09115,East Sikkim,27.225,88.649,+48h,0.5853,High,HIGH,0.8466,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03101,REGIONAL_GRID_CELL,"Cell COARSE_C09249 (27.226N, 88.582E)",COARSE_C09249,East Sikkim,27.226,88.582,+48h,0.6311,High,HIGH,0.9137,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03102,REGIONAL_GRID_CELL,"Cell COARSE_C09250 (27.226N, 88.583E)",COARSE_C09250,East Sikkim,27.226,88.583,+48h,0.6632,High,HIGH,0.9698,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03103,REGIONAL_GRID_CELL,"Cell COARSE_C09251 (27.226N, 88.584E)",COARSE_C09251,East Sikkim,27.226,88.584,+48h,0.6769,High,HIGH,0.9937,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03104,REGIONAL_GRID_CELL,"Cell COARSE_C09252 (27.226N, 88.585E)",COARSE_C09252,East Sikkim,27.226,88.585,+48h,0.6758,High,HIGH,0.9919,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03105,REGIONAL_GRID_CELL,"Cell COARSE_C09253 (27.226N, 88.586E)",COARSE_C09253,East Sikkim,27.226,88.586,+48h,0.6455,High,HIGH,0.9389,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03106,REGIONAL_GRID_CELL,"Cell COARSE_C09254 (27.226N, 88.587E)",COARSE_C09254,East Sikkim,27.226,88.587,+48h,0.6773,High,HIGH,0.9944,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03107,REGIONAL_GRID_CELL,"Cell COARSE_C09255 (27.226N, 88.588E)",COARSE_C09255,East Sikkim,27.226,88.588,+48h,0.625,High,HIGH,0.903,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03108,REGIONAL_GRID_CELL,"Cell COARSE_C09256 (27.226N, 88.589E)",COARSE_C09256,East Sikkim,27.226,88.589,+48h,0.6773,High,HIGH,0.9944,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03109,REGIONAL_GRID_CELL,"Cell COARSE_C09259 (27.226N, 88.592E)",COARSE_C09259,East Sikkim,27.226,88.592,+48h,0.6755,High,HIGH,0.9913,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03110,REGIONAL_GRID_CELL,"Cell COARSE_C09281 (27.226N, 88.614E)",COARSE_C09281,East Sikkim,27.226,88.614,+48h,0.6154,High,HIGH,0.8996,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03111,REGIONAL_GRID_CELL,"Cell COARSE_C09293 (27.226N, 88.626E)",COARSE_C09293,East Sikkim,27.226,88.626,+48h,0.6371,High,HIGH,0.9376,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03112,REGIONAL_GRID_CELL,"Cell COARSE_C09299 (27.226N, 88.632E)",COARSE_C09299,East Sikkim,27.226,88.632,+48h,0.6385,High,HIGH,0.9402,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03113,REGIONAL_GRID_CELL,"Cell COARSE_C09301 (27.226N, 88.634E)",COARSE_C09301,East Sikkim,27.226,88.634,+48h,0.6452,High,HIGH,0.9519,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03114,REGIONAL_GRID_CELL,"Cell COARSE_C09450 (27.227N, 88.582E)",COARSE_C09450,East Sikkim,27.227,88.582,+48h,0.6215,High,HIGH,0.897,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03115,REGIONAL_GRID_CELL,"Cell COARSE_C09451 (27.227N, 88.583E)",COARSE_C09451,East Sikkim,27.227,88.583,+48h,0.6212,High,HIGH,0.8964,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03116,REGIONAL_GRID_CELL,"Cell COARSE_C09452 (27.227N, 88.584E)",COARSE_C09452,East Sikkim,27.227,88.584,+48h,0.6227,High,HIGH,0.899,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03117,REGIONAL_GRID_CELL,"Cell COARSE_C09453 (27.227N, 88.585E)",COARSE_C09453,East Sikkim,27.227,88.585,+48h,0.6761,High,HIGH,0.9924,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03118,REGIONAL_GRID_CELL,"Cell COARSE_C09454 (27.227N, 88.586E)",COARSE_C09454,East Sikkim,27.227,88.586,+48h,0.6768,High,HIGH,0.9935,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03119,REGIONAL_GRID_CELL,"Cell COARSE_C09455 (27.227N, 88.587E)",COARSE_C09455,East Sikkim,27.227,88.587,+48h,0.6572,High,HIGH,0.9593,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03120,REGIONAL_GRID_CELL,"Cell COARSE_C09456 (27.227N, 88.588E)",COARSE_C09456,East Sikkim,27.227,88.588,+48h,0.6756,High,HIGH,0.9915,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03121,REGIONAL_GRID_CELL,"Cell COARSE_C09460 (27.227N, 88.592E)",COARSE_C09460,East Sikkim,27.227,88.592,+48h,0.6768,High,HIGH,0.9935,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03122,REGIONAL_GRID_CELL,"Cell COARSE_C09480 (27.227N, 88.612E)",COARSE_C09480,East Sikkim,27.227,88.612,+48h,0.6082,High,HIGH,0.8869,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03123,REGIONAL_GRID_CELL,"Cell COARSE_C09488 (27.227N, 88.620E)",COARSE_C09488,East Sikkim,27.227,88.62,+48h,0.6374,High,HIGH,0.9382,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03124,REGIONAL_GRID_CELL,"Cell COARSE_C09493 (27.227N, 88.625E)",COARSE_C09493,East Sikkim,27.227,88.625,+48h,0.6393,High,HIGH,0.9415,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03125,REGIONAL_GRID_CELL,"Cell COARSE_C09494 (27.227N, 88.626E)",COARSE_C09494,East Sikkim,27.227,88.626,+48h,0.6409,High,HIGH,0.9443,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03126,REGIONAL_GRID_CELL,"Cell COARSE_C09496 (27.227N, 88.628E)",COARSE_C09496,East Sikkim,27.227,88.628,+48h,0.6285,High,HIGH,0.9226,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03127,REGIONAL_GRID_CELL,"Cell COARSE_C09497 (27.227N, 88.629E)",COARSE_C09497,East Sikkim,27.227,88.629,+48h,0.6286,High,HIGH,0.9227,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03128,REGIONAL_GRID_CELL,"Cell COARSE_C09499 (27.227N, 88.631E)",COARSE_C09499,East Sikkim,27.227,88.631,+48h,0.6413,High,HIGH,0.945,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03129,REGIONAL_GRID_CELL,"Cell COARSE_C09500 (27.227N, 88.632E)",COARSE_C09500,East Sikkim,27.227,88.632,+48h,0.6407,High,HIGH,0.944,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03130,REGIONAL_GRID_CELL,"Cell COARSE_C09650 (27.228N, 88.581E)",COARSE_C09650,East Sikkim,27.228,88.581,+48h,0.6246,High,HIGH,0.9024,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03131,REGIONAL_GRID_CELL,"Cell COARSE_C09651 (27.228N, 88.582E)",COARSE_C09651,East Sikkim,27.228,88.582,+48h,0.6222,High,HIGH,0.8981,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03132,REGIONAL_GRID_CELL,"Cell COARSE_C09652 (27.228N, 88.583E)",COARSE_C09652,East Sikkim,27.228,88.583,+48h,0.6123,High,HIGH,0.8809,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03133,REGIONAL_GRID_CELL,"Cell COARSE_C09653 (27.228N, 88.584E)",COARSE_C09653,East Sikkim,27.228,88.584,+48h,0.6768,High,HIGH,0.9936,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03134,REGIONAL_GRID_CELL,"Cell COARSE_C09654 (27.228N, 88.585E)",COARSE_C09654,East Sikkim,27.228,88.585,+48h,0.6774,High,HIGH,0.9947,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03135,REGIONAL_GRID_CELL,"Cell COARSE_C09655 (27.228N, 88.586E)",COARSE_C09655,East Sikkim,27.228,88.586,+48h,0.6746,High,HIGH,0.9897,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03136,REGIONAL_GRID_CELL,"Cell COARSE_C09656 (27.228N, 88.587E)",COARSE_C09656,East Sikkim,27.228,88.587,+48h,0.63,High,HIGH,0.9118,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03137,REGIONAL_GRID_CELL,"Cell COARSE_C09657 (27.228N, 88.588E)",COARSE_C09657,East Sikkim,27.228,88.588,+48h,0.6745,High,HIGH,0.9896,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03138,REGIONAL_GRID_CELL,"Cell COARSE_C09658 (27.228N, 88.589E)",COARSE_C09658,East Sikkim,27.228,88.589,+48h,0.5975,High,HIGH,0.855,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03139,REGIONAL_GRID_CELL,"Cell COARSE_C09661 (27.228N, 88.592E)",COARSE_C09661,East Sikkim,27.228,88.592,+48h,0.6765,High,HIGH,0.993,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03140,REGIONAL_GRID_CELL,"Cell COARSE_C09695 (27.228N, 88.626E)",COARSE_C09695,East Sikkim,27.228,88.626,+48h,0.6345,High,HIGH,0.9332,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03141,REGIONAL_GRID_CELL,"Cell COARSE_C09698 (27.228N, 88.629E)",COARSE_C09698,East Sikkim,27.228,88.629,+48h,0.6199,High,HIGH,0.9075,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03142,REGIONAL_GRID_CELL,"Cell COARSE_C09713 (27.228N, 88.644E)",COARSE_C09713,East Sikkim,27.228,88.644,+48h,0.5526,High,HIGH,0.7892,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03143,REGIONAL_GRID_CELL,"Cell COARSE_C09854 (27.229N, 88.584E)",COARSE_C09854,East Sikkim,27.229,88.584,+48h,0.5978,High,HIGH,0.8555,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03144,REGIONAL_GRID_CELL,"Cell COARSE_C09855 (27.229N, 88.585E)",COARSE_C09855,East Sikkim,27.229,88.585,+48h,0.6449,High,HIGH,0.9379,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03145,REGIONAL_GRID_CELL,"Cell COARSE_C09856 (27.229N, 88.586E)",COARSE_C09856,East Sikkim,27.229,88.586,+48h,0.675,High,HIGH,0.9905,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03146,REGIONAL_GRID_CELL,"Cell COARSE_C09857 (27.229N, 88.587E)",COARSE_C09857,East Sikkim,27.229,88.587,+48h,0.6054,High,HIGH,0.8687,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03147,REGIONAL_GRID_CELL,"Cell COARSE_C09858 (27.229N, 88.588E)",COARSE_C09858,East Sikkim,27.229,88.588,+48h,0.6717,High,HIGH,0.9846,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03148,REGIONAL_GRID_CELL,"Cell COARSE_C09887 (27.229N, 88.617E)",COARSE_C09887,East Sikkim,27.229,88.617,+48h,0.6132,High,HIGH,0.8956,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03149,REGIONAL_GRID_CELL,"Cell COARSE_C10056 (27.230N, 88.585E)",COARSE_C10056,East Sikkim,27.23,88.585,+48h,0.6078,High,HIGH,0.873,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03150,REGIONAL_GRID_CELL,"Cell COARSE_C10057 (27.230N, 88.586E)",COARSE_C10057,East Sikkim,27.23,88.586,+48h,0.5999,High,HIGH,0.8591,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03151,REGIONAL_GRID_CELL,"Cell COARSE_C10058 (27.230N, 88.587E)",COARSE_C10058,East Sikkim,27.23,88.587,+48h,0.6327,High,HIGH,0.9165,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03152,REGIONAL_GRID_CELL,"Cell COARSE_C10059 (27.230N, 88.588E)",COARSE_C10059,East Sikkim,27.23,88.588,+48h,0.5798,High,HIGH,0.8241,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03153,REGIONAL_GRID_CELL,"Cell COARSE_C10060 (27.230N, 88.589E)",COARSE_C10060,East Sikkim,27.23,88.589,+48h,0.6733,High,HIGH,0.9875,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03154,REGIONAL_GRID_CELL,"Cell COARSE_C10067 (27.230N, 88.596E)",COARSE_C10067,East Sikkim,27.23,88.596,+48h,0.6762,High,HIGH,0.9925,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03155,REGIONAL_GRID_CELL,"Cell COARSE_C10068 (27.230N, 88.597E)",COARSE_C10068,East Sikkim,27.23,88.597,+48h,0.6192,High,HIGH,0.8929,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03156,REGIONAL_GRID_CELL,"Cell COARSE_C10069 (27.230N, 88.598E)",COARSE_C10069,East Sikkim,27.23,88.598,+48h,0.6206,High,HIGH,0.8953,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03157,REGIONAL_GRID_CELL,"Cell COARSE_C10108 (27.230N, 88.637E)",COARSE_C10108,East Sikkim,27.23,88.637,+48h,0.6375,High,HIGH,0.9383,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03158,REGIONAL_GRID_CELL,"Cell COARSE_C10118 (27.230N, 88.647E)",COARSE_C10118,East Sikkim,27.23,88.647,+48h,0.5571,High,HIGH,0.7971,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03159,REGIONAL_GRID_CELL,"Cell COARSE_C10258 (27.231N, 88.586E)",COARSE_C10258,East Sikkim,27.231,88.586,+48h,0.6083,High,HIGH,0.8738,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03160,REGIONAL_GRID_CELL,"Cell COARSE_C10259 (27.231N, 88.587E)",COARSE_C10259,East Sikkim,27.231,88.587,+48h,0.5972,High,HIGH,0.8544,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03161,REGIONAL_GRID_CELL,"Cell COARSE_C10260 (27.231N, 88.588E)",COARSE_C10260,East Sikkim,27.231,88.588,+48h,0.5799,High,HIGH,0.8242,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03162,REGIONAL_GRID_CELL,"Cell COARSE_C10269 (27.231N, 88.597E)",COARSE_C10269,East Sikkim,27.231,88.597,+48h,0.6091,High,HIGH,0.8753,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03163,REGIONAL_GRID_CELL,"Cell COARSE_C10315 (27.231N, 88.643E)",COARSE_C10315,East Sikkim,27.231,88.643,+48h,0.5543,High,HIGH,0.7922,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03164,REGIONAL_GRID_CELL,"Cell COARSE_C10317 (27.231N, 88.645E)",COARSE_C10317,East Sikkim,27.231,88.645,+48h,0.5503,High,HIGH,0.7851,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03165,REGIONAL_GRID_CELL,"Cell COARSE_C10461 (27.232N, 88.588E)",COARSE_C10461,East Sikkim,27.232,88.588,+48h,0.6728,High,HIGH,0.9865,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03166,REGIONAL_GRID_CELL,"Cell COARSE_C10462 (27.232N, 88.589E)",COARSE_C10462,East Sikkim,27.232,88.589,+48h,0.5866,High,HIGH,0.836,0.361,24.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-03167,REGIONAL_GRID_CELL,"Cell COARSE_C10491 (27.232N, 88.618E)",COARSE_C10491,East Sikkim,27.232,88.618,+48h,0.6004,High,HIGH,0.8732,0.3451,23.8,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
